mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_early_stopping,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_solver,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
0.16326961517333985,0.02826652306098112,0.005704164505004883,0.004520553725603028,relu,0.001,auto,True,"(100,)",0.001,500,adam,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",-40187938255.23209,-40450775145.13896,-38668063203.1858,-37126847801.17669,-37973196280.9255,-38881364137.13181,1274266891.569074,6,-38556671011.799614,-38490863608.21606,-38937417006.564674,-39321213253.87611,-39110272666.65663,-38883287509.42262,318404169.7208874,-4.9071457422367075,-6.6610367426537564,-4.306438115382265,-5.934358128837781,-6.557844177653884,-5.673364581352878,0.9253645075425938,6,-5.700953460190677,-5.284868807451812,-5.919175886946595,-5.431838887318311,-5.309282693874765,-5.529223947156433,0.24458985263822328
6.4614654064178465,1.3832775402501816,0.005407476425170898,0.0004847400843018336,relu,0.001,auto,True,"(100,)",0.01,500,adam,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (100,), 'learning_rate_init': 0.01, 'max_iter': 500, 'solver': 'adam'}",-3389283038.462587,-2852417815.046553,-3884853255.1161895,-3089986736.940244,-2990869230.847462,-3241482015.282607,366851532.2813131,3,-1533669953.7224274,-1544418714.977084,-1425549517.643456,-1649632092.9890897,-1749701574.098599,-1580594370.6861312,110374760.49818091,0.5018159741677514,0.4597760461186653,0.4668795983576184,0.422868465374445,0.4047242313958377,0.4512128630828636,0.03418785546631533,3,0.7334559568163532,0.7478240783006906,0.7466799647633537,0.730166824280031,0.7177375377820543,0.7351728723884966,0.011175557216899515
0.19196658134460448,0.05103176161474269,0.004303646087646484,0.001471924188427075,relu,0.001,auto,True,"(50, 25)",0.001,500,adam,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (50, 25), 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",-40186723088.47895,-40449603101.01671,-38666849322.236916,-37125650516.771194,-37971989870.89002,-38880163179.87876,1274271298.181767,5,-38555551754.42248,-38489726829.18887,-38936239293.29694,-39320001875.61187,-39109110910.86678,-38882126132.67739,318375101.99235237,-4.906967127273521,-6.660814767350382,-4.306271533878018,-5.934134506328965,-6.5576040646279745,-5.673158399891771,0.9253374014812752,5,-5.7007589389470805,-5.284683191791908,-5.9189666073931395,-5.431640740079649,-5.309095279029518,-5.529028951448259,0.24458237809349384
2.2590448379516603,0.8000667627744388,0.00430445671081543,0.0026097280435052857,relu,0.001,auto,True,"(50, 25)",0.01,500,adam,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (50, 25), 'learning_rate_init': 0.01, 'max_iter': 500, 'solver': 'adam'}",-2542468759.2878532,-2106769902.9686723,-3245078168.3073664,-2468661058.8471236,-1988597441.0010762,-2470315066.082418,440382495.4944855,2,-679398680.0126287,-787710359.0599804,-604695604.4392369,-1322768851.30852,-1315380367.1794498,-941990772.3999631,313348629.5234908,0.6262875340652294,0.6009954920011054,0.554676261150769,0.5389164204718915,0.6042074130399988,0.5850166241457988,0.032780070187059605,2,0.8819239624114241,0.8713810031556164,0.8925456394687619,0.7836324102756201,0.7878023848812663,0.8434570800385377,0.047635216791704856
6.921513414382934,0.4424549356203029,0.006842327117919922,0.003148996416048164,relu,0.001,auto,True,"(100, 25)",0.001,500,adam,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (100, 25), 'learning_rate_init': 0.001, 'max_iter': 500, 'solver': 'adam'}",-4729538992.528313,-3547708651.182805,-5121835739.728962,-4414806503.500395,-4432093465.362738,-4449196670.460643,518688921.6395695,4,-2777900779.6063566,-2683153417.511845,-2844682211.845283,-2907436928.4703407,-3042236577.0589414,-2851081982.8985534,121088733.9240838,0.30481439617473205,0.3280938070674221,0.29712785853247303,0.17542556996116432,0.11787589477065774,0.24466750530128983,0.08270458642645359,4,0.5172149629963407,0.5618890916303478,0.49450019853891836,0.5244255110282623,0.5092253447091188,0.5214510217805977,0.02252928461687921
3.4943851470947265,0.6333841914943066,0.007000637054443359,0.009012610153904227,relu,0.001,auto,True,"(100, 25)",0.01,500,adam,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 'auto', 'early_stopping': True, 'hidden_layer_sizes': (100, 25), 'learning_rate_init': 0.01, 'max_iter': 500, 'solver': 'adam'}",-2551771886.2488914,-2053043962.3527017,-3423732912.290915,-2281838318.3984456,-1401253500.5104222,-2342328115.9602747,661251660.9311818,1,-638092035.9950782,-926533756.1310817,-721487819.692649,-944774654.6712841,-832100028.8050687,-812597659.0590324,117970971.10824408,0.624920085790865,0.6111707334795631,0.5301593791443783,0.5738101931891373,0.7211070795331084,0.6122334942274104,0.06360510525510156,1,0.8891028472034634,0.8487136281941873,0.8717916721619874,0.8454615750426142,0.8657653359755697,0.8641670117155644,0.015944819862434657
