mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_br__alpha_1,param_br__alpha_2,param_br__lambda_1,param_br__lambda_2,param_br__max_iter,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
0.16479859352111817,0.015942299466042812,0.04791150093078613,0.009085133655351742,1e-06,1e-06,1e-05,1e-06,300,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 1e-05, 'br__lambda_2': 1e-06, 'br__max_iter': 300}",-0.01728603183853064,-0.021860670799245377,-0.040208324133266915,-0.018627998308417368,-0.016712075833466213,-0.022939020182585302,0.00881711652501174,64,-0.012758711339843326,-0.011586109154457168,-0.009880891952523792,-0.012018447365114916,-0.01278629439863345,-0.011806090842114531,0.0010647218251874245,0.8850805411762573,0.8497227265925817,0.7864447878299144,0.8724537466029687,0.8695900242652641,0.8526583652933972,0.03499311789710774,64,0.9165772569185782,0.9246207660433953,0.9308574059517163,0.9219426892763736,0.9193043765879292,0.9226604989555985,0.004895233868199446
0.1830850601196289,0.025880242668922627,0.05447506904602051,0.011284489615693642,1e-06,1e-06,1e-05,1e-06,500,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 1e-05, 'br__lambda_2': 1e-06, 'br__max_iter': 500}",-0.01728603183853064,-0.021860670799245377,-0.040208324133266915,-0.018627998308417368,-0.016712075833466213,-0.022939020182585302,0.00881711652501174,64,-0.012758711339843326,-0.011586109154457168,-0.009880891952523792,-0.012018447365114916,-0.01278629439863345,-0.011806090842114531,0.0010647218251874245,0.8850805411762573,0.8497227265925817,0.7864447878299144,0.8724537466029687,0.8695900242652641,0.8526583652933972,0.03499311789710774,64,0.9165772569185782,0.9246207660433953,0.9308574059517163,0.9219426892763736,0.9193043765879292,0.9226604989555985,0.004895233868199446
0.19895505905151367,0.027074880303025513,0.06446943283081055,0.03806546471011294,1e-06,1e-06,1e-05,1e-05,100,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 1e-05, 'br__lambda_2': 1e-05, 'br__max_iter': 100}",-0.01728609292517335,-0.02186074632947754,-0.04020828952666353,-0.018628158553337087,-0.016712309250338394,-0.022939119316997984,0.008817044649193478,145,-0.012758609910692161,-0.011585984807193936,-0.009880741784116206,-0.012018350331893374,-0.012786120172745096,-0.011805961401328155,0.001064727170111694,0.8850801350654746,0.8497222073735031,0.7864449716331613,0.8724526494030013,0.869588202834525,0.8526576332619331,0.03499268140166131,145,0.9165779201123595,0.9246215750467736,0.9308584567711458,0.9219433194869237,0.9193054761454895,0.9226613495125384,0.004895316496295092
0.1950371742248535,0.04093992790415757,0.06465425491333007,0.028759663199494606,1e-06,1e-06,1e-05,1e-05,300,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 1e-05, 'br__lambda_2': 1e-05, 'br__max_iter': 300}",-0.01728609292517335,-0.02186074632947754,-0.04020828952666353,-0.018628158553337087,-0.016712309250338394,-0.022939119316997984,0.008817044649193478,145,-0.012758609910692161,-0.011585984807193936,-0.009880741784116206,-0.012018350331893374,-0.012786120172745096,-0.011805961401328155,0.001064727170111694,0.8850801350654746,0.8497222073735031,0.7864449716331613,0.8724526494030013,0.869588202834525,0.8526576332619331,0.03499268140166131,145,0.9165779201123595,0.9246215750467736,0.9308584567711458,0.9219433194869237,0.9193054761454895,0.9226613495125384,0.004895316496295092
0.1648927688598633,0.022966022053669596,0.05538320541381836,0.01115676973168068,1e-06,1e-06,1e-05,1e-05,500,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 1e-05, 'br__lambda_2': 1e-05, 'br__max_iter': 500}",-0.01728609292517335,-0.02186074632947754,-0.04020828952666353,-0.018628158553337087,-0.016712309250338394,-0.022939119316997984,0.008817044649193478,145,-0.012758609910692161,-0.011585984807193936,-0.009880741784116206,-0.012018350331893374,-0.012786120172745096,-0.011805961401328155,0.001064727170111694,0.8850801350654746,0.8497222073735031,0.7864449716331613,0.8724526494030013,0.869588202834525,0.8526576332619331,0.03499268140166131,145,0.9165779201123595,0.9246215750467736,0.9308584567711458,0.9219433194869237,0.9193054761454895,0.9226613495125384,0.004895316496295092
0.1888373851776123,0.021779508779431002,0.05294790267944336,0.013394319615225298,1e-06,1e-06,1e-05,0.0001,100,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 1e-05, 'br__lambda_2': 0.0001, 'br__max_iter': 100}",-0.01728670275448116,-0.021861501102197735,-0.040207946483845715,-0.018629759622346174,-0.01671464236735711,-0.022940110466045577,0.008816327524475935,226,-0.012757597249084082,-0.011584743233352663,-0.009879243387577787,-0.012017381024642842,-0.012784380298877145,-0.011804669038706904,0.0010647801664460622,0.8850760808525306,0.8497170188233678,0.7864467936086681,0.8724416868535014,0.8695699967339288,0.8526503153743994,0.03498832603031057,226,0.9165845413930601,0.9246296527270205,0.9308689419605474,0.9219496149354905,0.9193164566690138,0.9226698415370265,0.004896139334784892
0.18532328605651854,0.03199766809769833,0.051877927780151364,0.007687157477481907,1e-06,1e-06,1e-05,0.0001,300,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 1e-05, 'br__lambda_2': 0.0001, 'br__max_iter': 300}",-0.01728670275448116,-0.021861501102197735,-0.040207946483845715,-0.018629759622346174,-0.01671464236735711,-0.022940110466045577,0.008816327524475935,226,-0.012757597249084082,-0.011584743233352663,-0.009879243387577787,-0.012017381024642842,-0.012784380298877145,-0.011804669038706904,0.0010647801664460622,0.8850760808525306,0.8497170188233678,0.7864467936086681,0.8724416868535014,0.8695699967339288,0.8526503153743994,0.03498832603031057,226,0.9165845413930601,0.9246296527270205,0.9308689419605474,0.9219496149354905,0.9193164566690138,0.9226698415370265,0.004896139334784892
0.20437374114990234,0.012006628583256414,0.053552436828613284,0.014342176454973918,1e-06,1e-06,1e-05,0.0001,500,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 1e-05, 'br__lambda_2': 0.0001, 'br__max_iter': 500}",-0.01728670275448116,-0.021861501102197735,-0.040207946483845715,-0.018629759622346174,-0.01671464236735711,-0.022940110466045577,0.008816327524475935,226,-0.012757597249084082,-0.011584743233352663,-0.009879243387577787,-0.012017381024642842,-0.012784380298877145,-0.011804669038706904,0.0010647801664460622,0.8850760808525306,0.8497170188233678,0.7864467936086681,0.8724416868535014,0.8695699967339288,0.8526503153743994,0.03498832603031057,226,0.9165845413930601,0.9246296527270205,0.9308689419605474,0.9219496149354905,0.9193164566690138,0.9226698415370265,0.004896139334784892
0.20169401168823242,0.05545736849460282,0.045094633102416994,0.01596087946011733,1e-06,1e-06,0.0001,1e-06,100,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 0.0001, 'br__lambda_2': 1e-06, 'br__max_iter': 100}",-0.017286030076222533,-0.021860668175784057,-0.04020832487482855,-0.018627989217871607,-0.01671206715371207,-0.02293901589968376,0.008817119220574985,37,-0.012758714265980502,-0.01158611347386192,-0.009880895168419418,-0.012018452869822897,-0.012786300877895573,-0.011806095331196063,0.0010647224199023303,0.8850805528922773,0.8497227446270975,0.7864447838913182,0.8724538088461058,0.8695900919963191,0.8526583964506237,0.03499313485262266,37,0.916577237786051,0.924620737941345,0.9308573834481441,0.9219426535244426,0.9193043356966373,0.922660469679324,0.004895235491819478
0.1825571060180664,0.05648466504138288,0.048244380950927736,0.011074628680362773,1e-06,1e-06,0.0001,1e-06,300,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 0.0001, 'br__lambda_2': 1e-06, 'br__max_iter': 300}",-0.017286030076222533,-0.021860668175784057,-0.04020832487482855,-0.018627989217871607,-0.01671206715371207,-0.02293901589968376,0.008817119220574985,37,-0.012758714265980502,-0.01158611347386192,-0.009880895168419418,-0.012018452869822897,-0.012786300877895573,-0.011806095331196063,0.0010647224199023303,0.8850805528922773,0.8497227446270975,0.7864447838913182,0.8724538088461058,0.8695900919963191,0.8526583964506237,0.03499313485262266,37,0.916577237786051,0.924620737941345,0.9308573834481441,0.9219426535244426,0.9193043356966373,0.922660469679324,0.004895235491819478
0.1625664234161377,0.022158846933040544,0.03996219635009766,0.005228720376275776,1e-06,1e-06,0.0001,1e-06,500,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 0.0001, 'br__lambda_2': 1e-06, 'br__max_iter': 500}",-0.017286030076222533,-0.021860668175784057,-0.04020832487482855,-0.018627989217871607,-0.01671206715371207,-0.02293901589968376,0.008817119220574985,37,-0.012758714265980502,-0.01158611347386192,-0.009880895168419418,-0.012018452869822897,-0.012786300877895573,-0.011806095331196063,0.0010647224199023303,0.8850805528922773,0.8497227446270975,0.7864447838913182,0.8724538088461058,0.8695900919963191,0.8526583964506237,0.03499313485262266,37,0.916577237786051,0.924620737941345,0.9308573834481441,0.9219426535244426,0.9193043356966373,0.922660469679324,0.004895235491819478
0.1752384662628174,0.02011437201441203,0.03651504516601563,0.003829171821270343,1e-06,1e-06,0.0001,1e-05,100,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 0.0001, 'br__lambda_2': 1e-05, 'br__max_iter': 100}",-0.017286091163197067,-0.021860743706006734,-0.04020829026719395,-0.01862814946339832,-0.01671230056998796,-0.022939115033956806,0.008817047344318932,118,-0.012758612836326634,-0.01158598912596408,-0.009880744999379255,-0.01201835583603834,-0.012786126651368225,-0.011805965889815308,0.0010647277648345437,0.8850801467792885,0.8497222254080842,0.7864449677000421,0.8724527116419823,0.869588270570233,0.852657664419926,0.0349926983543567,118,0.9165779009831193,0.9246215469488521,0.9308584342720001,0.9219432837386493,0.9193054352582304,0.9226613202401701,0.004895318120139605
0.14767465591430665,0.009694620838956858,0.04669885635375977,0.010733275906717936,1e-06,1e-06,0.0001,1e-05,300,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 0.0001, 'br__lambda_2': 1e-05, 'br__max_iter': 300}",-0.017286091163197067,-0.021860743706006734,-0.04020829026719395,-0.01862814946339832,-0.01671230056998796,-0.022939115033956806,0.008817047344318932,118,-0.012758612836326634,-0.01158598912596408,-0.009880744999379255,-0.01201835583603834,-0.012786126651368225,-0.011805965889815308,0.0010647277648345437,0.8850801467792885,0.8497222254080842,0.7864449677000421,0.8724527116419823,0.869588270570233,0.852657664419926,0.0349926983543567,118,0.9165779009831193,0.9246215469488521,0.9308584342720001,0.9219432837386493,0.9193054352582304,0.9226613202401701,0.004895318120139605
0.1433408260345459,0.007185244487419728,0.042546558380126956,0.0049743730309672485,1e-06,1e-06,0.0001,1e-05,500,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 0.0001, 'br__lambda_2': 1e-05, 'br__max_iter': 500}",-0.017286091163197067,-0.021860743706006734,-0.04020829026719395,-0.01862814946339832,-0.01671230056998796,-0.022939115033956806,0.008817047344318932,118,-0.012758612836326634,-0.01158598912596408,-0.009880744999379255,-0.01201835583603834,-0.012786126651368225,-0.011805965889815308,0.0010647277648345437,0.8850801467792885,0.8497222254080842,0.7864449677000421,0.8724527116419823,0.869588270570233,0.852657664419926,0.0349926983543567,118,0.9165779009831193,0.9246215469488521,0.9308584342720001,0.9219432837386493,0.9193054352582304,0.9226613202401701,0.004895318120139605
0.14896793365478517,0.01170158117246869,0.04638018608093262,0.015383673359019372,1e-06,1e-06,0.0001,0.0001,100,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 0.0001, 'br__lambda_2': 0.0001, 'br__max_iter': 100}",-0.01728670099581654,-0.021861498478633404,-0.04020794721410295,-0.01862975053846717,-0.016714633681045393,-0.022940106181613094,0.008816330215240165,199,-0.01275760016970444,-0.011584747545791951,-0.009879246596537562,-0.012017386523166742,-0.012784386771126897,-0.011804673521265518,0.0010647807612454469,0.8850760925443283,0.8497170368585918,0.7864467897301121,0.8724417490509911,0.8695700645161546,0.8526503465400357,0.03498834295490139,199,0.9165845222966047,0.9246296246702875,0.9308689195055095,0.9219495792237239,0.9193164158219778,0.9226698123036208,0.004896140960850032
0.1532907485961914,0.024316141363772917,0.03869419097900391,0.006388687431494389,1e-06,1e-06,0.0001,0.0001,300,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 0.0001, 'br__lambda_2': 0.0001, 'br__max_iter': 300}",-0.01728670099581654,-0.021861498478633404,-0.04020794721410295,-0.01862975053846717,-0.016714633681045393,-0.022940106181613094,0.008816330215240165,199,-0.01275760016970444,-0.011584747545791951,-0.009879246596537562,-0.012017386523166742,-0.012784386771126897,-0.011804673521265518,0.0010647807612454469,0.8850760925443283,0.8497170368585918,0.7864467897301121,0.8724417490509911,0.8695700645161546,0.8526503465400357,0.03498834295490139,199,0.9165845222966047,0.9246296246702875,0.9308689195055095,0.9219495792237239,0.9193164158219778,0.9226698123036208,0.004896140960850032
0.14969067573547362,0.014654599136089477,0.03923182487487793,0.00547109989553215,1e-06,1e-06,0.0001,0.0001,500,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-06, 'br__lambda_1': 0.0001, 'br__lambda_2': 0.0001, 'br__max_iter': 500}",-0.01728670099581654,-0.021861498478633404,-0.04020794721410295,-0.01862975053846717,-0.016714633681045393,-0.022940106181613094,0.008816330215240165,199,-0.01275760016970444,-0.011584747545791951,-0.009879246596537562,-0.012017386523166742,-0.012784386771126897,-0.011804673521265518,0.0010647807612454469,0.8850760925443283,0.8497170368585918,0.7864467897301121,0.8724417490509911,0.8695700645161546,0.8526503465400357,0.03498834295490139,199,0.9165845222966047,0.9246296246702875,0.9308689195055095,0.9219495792237239,0.9193164158219778,0.9226698123036208,0.004896140960850032
0.149110746383667,0.015762532000122075,0.03781452178955078,0.010680905889111579,1e-06,1e-05,1e-06,1e-06,100,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-05, 'br__lambda_1': 1e-06, 'br__lambda_2': 1e-06, 'br__max_iter': 100}",-0.017286030663948796,-0.02186066882291145,-0.04020832476872236,-0.018627991488888978,-0.01671207000580025,-0.02293901715005437,0.008817118462893526,52,-0.012758713290119673,-0.011586112408395192,-0.00988089470827857,-0.01201845149462525,-0.012786298748864588,-0.011806094130056654,0.0010647220088471831,0.8850805489850079,0.849722740178536,0.7864447844548714,0.8724537932964074,0.8695900697405111,0.8526583873310667,0.03499313007695049,52,0.9165772441667102,0.9246207448732723,0.9308573866680286,0.9219426624560647,0.9193043491331716,0.9226604774594496,0.004895233435144977
0.15337958335876464,0.01280272300910868,0.038899564743041994,0.008267621296690873,1e-06,1e-05,1e-06,1e-06,300,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-05, 'br__lambda_1': 1e-06, 'br__lambda_2': 1e-06, 'br__max_iter': 300}",-0.017286030663948796,-0.02186066882291145,-0.04020832476872236,-0.018627991488888978,-0.01671207000580025,-0.02293901715005437,0.008817118462893526,52,-0.012758713290119673,-0.011586112408395192,-0.00988089470827857,-0.01201845149462525,-0.012786298748864588,-0.011806094130056654,0.0010647220088471831,0.8850805489850079,0.849722740178536,0.7864447844548714,0.8724537932964074,0.8695900697405111,0.8526583873310667,0.03499313007695049,52,0.9165772441667102,0.9246207448732723,0.9308573866680286,0.9219426624560647,0.9193043491331716,0.9226604774594496,0.004895233435144977
0.1597963809967041,0.017709197185355224,0.03988161087036133,0.0038868440517698315,1e-06,1e-05,1e-06,1e-06,500,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-05, 'br__lambda_1': 1e-06, 'br__lambda_2': 1e-06, 'br__max_iter': 500}",-0.017286030663948796,-0.02186066882291145,-0.04020832476872236,-0.018627991488888978,-0.01671207000580025,-0.02293901715005437,0.008817118462893526,52,-0.012758713290119673,-0.011586112408395192,-0.00988089470827857,-0.01201845149462525,-0.012786298748864588,-0.011806094130056654,0.0010647220088471831,0.8850805489850079,0.849722740178536,0.7864447844548714,0.8724537932964074,0.8695900697405111,0.8526583873310667,0.03499313007695049,52,0.9165772441667102,0.9246207448732723,0.9308573866680286,0.9219426624560647,0.9193043491331716,0.9226604774594496,0.004895233435144977
0.14786992073059083,0.018865670608179848,0.03855156898498535,0.00648627416692493,1e-06,1e-05,1e-06,1e-05,100,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-05, 'br__lambda_1': 1e-06, 'br__lambda_2': 1e-05, 'br__max_iter': 100}",-0.017286091750776004,-0.02186074435306682,-0.040208290161270505,-0.01862815173410638,-0.01671230342202311,-0.022939116284248565,0.008817046586772457,133,-0.012758611860694343,-0.011585988060768545,-0.009880744539481987,-0.012018354461076857,-0.012786124522733028,-0.01180596468895095,0.001064727353810532,0.8850801428729985,0.8497222209599853,0.7864449682626247,0.8724526960944017,0.8695882483148389,0.8526576553009699,0.034992693579606965,133,0.9165779073622841,0.9246215538790149,0.9308584374901802,0.9219432926687375,0.9193054486922668,0.9226613280184968,0.004895316063568571
0.1763819694519043,0.031269942819513064,0.04872918128967285,0.018492699217190156,1e-06,1e-05,1e-06,1e-05,300,"{'br__alpha_1': 1e-06, 'br__alpha_2': 1e-05, 'br__lambda_1': 1e-06, 'br__lambda_2': 1e-05, 'br__max_iter': 300}",-0.017286091750776004,-0.02186074435306682,-0.040208290161270505,-0.01862815173410638,-0.01671230342202311,-0.022939116284248565,0.008817046586772457,133,-0.012758611860694343,-0.011585988060768545,-0.009880744539481987,-0.012018354461076857,-0.012786124522733028,-0.01180596468895095,0.001064727353810532,0.8850801428729985,0.8497222209599853,0.7864449682626247,0.8724526960944017,0.8695882483148389,0.8526576553009699,0.034992693579606965,133,0.9165779073622841,0.9246215538790149,0.9308584374901802,0.9219432926687375,0.9193054486922668,0.9226613280184968,0.004895316063568571
