mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gbr__learning_rate,param_gbr__max_depth,param_gbr__n_estimators,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
0.9986500263214111,0.053990006769384466,0.022007131576538087,0.0059108196909581304,0.05,3,200,"{'gbr__learning_rate': 0.05, 'gbr__max_depth': 3, 'gbr__n_estimators': 200}",-858696146.0235186,-1485005881.6677172,-1152599823.0872798,-867120237.6598272,-543551026.3232073,-981394622.95231,317098119.49675775,4,-275315029.5480771,-243922809.30946472,-242810188.7673021,-263919141.1196145,-265383265.31029,-258270086.81094965,12789777.285647081,0.8737819479406234,0.7187523704627827,0.841828136028564,0.8380438247573068,0.8918164821006076,0.8328445522579768,0.06046209065739424,4,0.9521516471344714,0.9601717729365823,0.9568526488816549,0.9568302894419602,0.9571882799862534,0.9566389276761844,0.002569076345054718
1.9577740669250487,0.03894124443254657,0.032821941375732425,0.01363252522910417,0.05,3,300,"{'gbr__learning_rate': 0.05, 'gbr__max_depth': 3, 'gbr__n_estimators': 300}",-884339313.0871196,-1456132392.5885923,-1133990346.7374191,-838779683.2965922,-528821502.62367725,-968412647.66668,310612275.9503162,3,-204384597.61946005,-186864502.83028862,-182026877.39947107,-196714368.558515,-191936114.75416836,-192385292.2323806,7755022.44341969,0.8700127094149945,0.7242207665548257,0.8443819239980133,0.8433371250282293,0.8947481143000289,0.8353401278592184,0.05869363724037952,3,0.9644789957045652,0.9694883726950885,0.967653838448856,0.9678230903705851,0.9690367996799866,0.9676962193798161,0.0017537040579784062
1.1820682525634765,0.1844025378728443,0.019512748718261717,0.004190000133125035,0.05,5,100,"{'gbr__learning_rate': 0.05, 'gbr__max_depth': 5, 'gbr__n_estimators': 100}",-1212135785.156149,-1566994920.6450436,-1242557317.0839336,-788124078.5091097,-534270671.62599474,-1068816554.6040461,364262407.04456687,11,-147788147.2992863,-133160030.63349287,-135702122.07807404,-138009669.8311347,-143612982.40198472,-139654590.44879454,5335366.738092929,0.8218305528185266,0.7032243357626702,0.829483223059952,0.8527983135113016,0.8936635606081949,0.8201999971521291,0.06361082885429861,11,0.9743151711225989,0.9782573513692447,0.9758857437633371,0.9774255195150076,0.9768323040801229,0.9765432179700623,0.0013562260278018505
2.0944869995117186,0.32209083853305714,0.036304807662963866,0.010227785245544614,0.05,5,200,"{'gbr__learning_rate': 0.05, 'gbr__max_depth': 5, 'gbr__n_estimators': 200}",-1146539607.0247161,-1519041229.2399657,-1185977922.7549114,-728325456.7951301,-509321686.833057,-1017841180.529556,357336303.1248336,9,-74799916.03231691,-67062383.29094501,-70312236.54784498,-72568110.3854103,-71675752.46499085,-71283679.7443016,2566337.7156697847,0.8314724056026923,0.7123063617679081,0.837247642318169,0.8639671867966465,0.8986291826238058,0.8287245558218442,0.06286825824686014,7,0.9870001547590731,0.9890499136317463,0.9875055211906555,0.9881299086235575,0.9884372428581056,0.9880245482126278,0.0007143616628213805
3.0827193737030028,0.6222722711209825,0.02120490074157715,0.003181178160164324,0.05,5,300,"{'gbr__learning_rate': 0.05, 'gbr__max_depth': 5, 'gbr__n_estimators': 300}",-1127156844.4133475,-1496734822.6116698,-1177913516.9633653,-713767316.8864973,-505126399.2783502,-1004139780.030646,352508413.31081337,6,-44764302.79039282,-41916800.04913544,-43067604.8426666,-45529647.61645248,-42141327.243850045,-43483936.50849948,1432209.490876066,0.8343214396313943,0.7165310076532536,0.8383543248547446,0.8666862799002897,0.8994641750059154,0.8310714454091196,0.06185320779766171,6,0.9922201916865565,0.9931557371167745,0.9923468900650065,0.9925526367618748,0.9932017465349146,0.9926954404330253,0.0004088913118277422
2.114672136306763,0.5128453895802136,0.03100409507751465,0.007718401886158302,0.05,7,100,"{'gbr__learning_rate': 0.05, 'gbr__max_depth': 7, 'gbr__n_estimators': 100}",-1295225345.0338397,-2059133132.542358,-1350901933.351804,-886720866.785423,-718505424.2242413,-1262097340.3875332,464897718.3534674,21,-30677184.589024376,-32296436.15326458,-34776393.8420653,-33010682.621561054,-32700812.443309795,-32692301.929845016,1316228.354247293,0.8096173823707511,0.6100174958373215,0.814615035885971,0.8343829219347649,0.8569951289611704,0.7851255929979957,0.08913342283711742,21,0.9946684612331335,0.9947265702781429,0.9938202375964895,0.9946003855269814,0.9947246936429539,0.9945080696555401,0.00034699541603355267
4.3014349937438965,0.6837970491322548,0.052972030639648435,0.017646589565757084,0.05,7,200,"{'gbr__learning_rate': 0.05, 'gbr__max_depth': 7, 'gbr__n_estimators': 200}",-1268916474.8125656,-2049630612.1733675,-1320166795.1345637,-866289393.9856901,-707054990.9451132,-1242411653.41026,466138504.11421597,19,-10355701.57771017,-10944191.677395735,-13072449.873890707,-12373901.399052396,-10733623.989811648,-11495973.70357213,1043254.0597163655,0.8134844712899102,0.6118171933074797,0.8188328346430618,0.8381990053860636,0.8592741204332088,0.7883215250119447,0.0897105644132481,19,0.9982002316979435,0.9982130094664502,0.9976770267032481,0.9979759795382604,0.9982684480709536,0.9980669390953711,0.00021909571105289315
7.304155397415161,0.5739206660287823,0.21388025283813478,0.08852586473729661,0.05,7,300,"{'gbr__learning_rate': 0.05, 'gbr__max_depth': 7, 'gbr__n_estimators': 300}",-1265146451.4825966,-2054266621.5501006,-1317021994.9731762,-863300040.2047206,-702284983.3223205,-1240404018.306583,469176799.3878025,18,-3926142.5090159783,-4755109.2267865725,-5255758.016957412,-5000757.119108536,-4232723.317513508,-4634098.037876401,489458.1527102967,0.8140386195798852,0.6109391721064767,0.8192643971796688,0.838757341224378,0.8602234999395475,0.7886446060059912,0.09032881385487676,18,0.9993176563862856,0.9992235758085438,0.9990660522208644,0.9991820175054862,0.9993171756125875,0.9992212955067534,9.394344338204351e-05
0.5888436794281006,0.08188390040054265,0.022946691513061522,0.008194724813803284,0.1,3,100,"{'gbr__learning_rate': 0.1, 'gbr__max_depth': 3, 'gbr__n_estimators': 100}",-957905787.579992,-1479900270.3255653,-1142531969.928569,-844101380.3347385,-534694947.4875006,-991826871.131273,313965197.4213701,5,-274523575.9464521,-239122260.75950852,-246237267.95660192,-267995934.07070386,-258860407.83697572,-257347889.31404844,13162767.367640225,0.8591993184962563,0.7197193303280904,0.8432097526733058,0.8423431663352289,0.893579116548604,0.8316101368762971,0.05894169828245298,5,0.9522891977479246,0.9609556165558727,0.9562436571838938,0.9561634413650949,0.9582405496066102,0.9567784924918792,0.0028426776266771278
1.714351224899292,0.05635675270529514,0.040420150756835936,0.031898168121347964,0.1,3,200,"{'gbr__learning_rate': 0.1, 'gbr__max_depth': 3, 'gbr__n_estimators': 200}",-965400565.0424896,-1450502822.0246854,-1108038657.9152038,-762606043.0011177,-527228265.133163,-962755270.6233318,312651697.5589874,2,-157009218.50770208,-144727496.30809146,-147242841.62405938,-154121264.33339235,-144581323.3544798,-149536428.825545,5095149.589666476,0.8580976759463095,0.7252869598918066,0.8479432875450088,0.8575644384973072,0.8950652179908065,0.8367915159742477,0.05803261004974273,2,0.9727125958120441,0.9763685913523342,0.9738349588233106,0.9747901181252473,0.976676090983236,0.9748764710192346,0.0014993075396418309
3.2743083000183106,0.0910265355852997,0.034879875183105466,0.013953965570488587,0.1,3,300,"{'gbr__learning_rate': 0.1, 'gbr__max_depth': 3, 'gbr__n_estimators': 300}",-985919531.0296949,-1434741741.9524775,-1104394000.177953,-736363980.7207218,-543312766.6392863,-960946404.1040268,306769624.3403214,1,-104852082.82613744,-98295656.38205858,-100044079.84077185,-100438728.08290644,-97027302.26357843,-100131569.87909053,2660537.500187328,0.8550816336254362,0.7282719759540167,0.8484434457927298,0.8624657934107659,0.8918639031697104,0.8372253503905318,0.056458802201573795,1,0.9817772409084025,0.9839500794008754,0.9822221750161465,0.9835710634637463,0.9843475220890787,0.9831736161756499,0.0009994016957663734
1.338479471206665,0.49493845475346865,0.020203542709350587,0.0006693850896478401,0.1,5,100,"{'gbr__learning_rate': 0.1, 'gbr__max_depth': 5, 'gbr__n_estimators': 100}",-1161306663.4162593,-1558632873.6656525,-1110202159.6691258,-758576840.3383535,-568620350.6273805,-1031467777.5433543,343411555.42422783,10,-74258109.1089054,-70390834.77562314,-71438621.2840771,-71490037.48149341,-74671745.7263775,-72449869.67529531,1696466.2627180724,0.8293018251231795,0.704808037160803,0.8476463890913837,0.8583169918621094,0.8868269087887295,0.825380030405241,0.06310204283693656,10,0.9870943180486652,0.9885064371037553,0.9873053627131414,0.9883062508737829,0.9879539281904698,0.9878332593859629,0.0005506649334771134
2.1703792095184324,0.383761735034505,0.024828004837036132,0.00419026996597085,0.1,5,200,"{'gbr__learning_rate': 0.1, 'gbr__max_depth': 5, 'gbr__n_estimators': 200}",-1124245536.9745042,-1522810135.7227142,-1095826389.7890723,-745289655.5327194,-574929172.0595496,-1012620178.015712,329459045.2033067,7,-24139474.128490586,-26587110.469064258,-25454708.8013836,-28867771.877288528,-26745637.737452593,-26358940.602735914,1564576.4351381185,0.8347493669670164,0.711592562565288,0.84961918335389,0.8607987026300081,0.8855712575926534,0.8284662146217713,0.06074990098445353,8,0.9958046820837051,0.9956588009308363,0.9954767002824536,0.9952780486056778,0.9956853844832072,0.995580723277176,0.00018419575199688163
3.3398626804351808,0.4925124160465818,0.027566814422607423,0.013608483420884068,0.1,5,300,"{'gbr__learning_rate': 0.1, 'gbr__max_depth': 5, 'gbr__n_estimators': 300}",-1121508585.315008,-1517851326.629179,-1102976999.415099,-745949803.9771248,-577688586.0173517,-1013195060.2707527,327278621.24096453,8,-9123106.824787179,-10066820.649597082,-10129087.431810556,-11194037.548561912,-10144517.753151627,-10131514.041581672,655774.5859187974,0.8351516660906844,0.7125317193188748,0.8486379015330658,0.8606754035620071,0.885022048604281,0.8284037478217826,0.06021357673227412,9,0.9984144504014224,0.9983562684450302,0.9982000619737272,0.9981689719097402,0.9983634828925079,0.9983006471244856,9.741558973281881e-05
1.9720805644989015,0.2779183164327806,0.034026813507080075,0.011807297447565883,0.1,7,100,"{'gbr__learning_rate': 0.1, 'gbr__max_depth': 7, 'gbr__n_estimators': 100}",-1183273376.4975276,-1943786418.7692902,-1271396410.669337,-934392305.8154212,-691328805.9562612,-1204835463.5415676,421372136.3492196,16,-10345449.66538259,-11952570.457572995,-11288477.282970065,-12102290.460740115,-10740967.32659983,-11285951.038653119,677103.8270711347,0.8260729813137548,0.631863193705636,0.8255256194786572,0.8254791002981597,0.8624041191506043,0.7942690027893624,0.0824385592172133,17,0.9982020134282014,0.9980483592677397,0.9979940384899311,0.998020407409394,0.9982672634413269,0.9981064164073187,0.00010808101983914846
3.1468884468078615,0.1896935248395052,0.02647714614868164,0.007476758105864937,0.1,7,200,"{'gbr__learning_rate': 0.1, 'gbr__max_depth': 7, 'gbr__n_estimators': 200}",-1179422719.103569,-1942679491.517857,-1264029524.4625053,-925811144.9983956,-688220361.9397401,-1200032648.4044135,422656823.539807,15,-1616958.4345275038,-2253017.497055823,-1961384.8938232865,-1738953.436181005,-1646384.9136335722,-1843339.835044238,237784.2393805195,0.8266389818456823,0.6320728364211154,0.826536581045421,0.8270818445598076,0.8630227959493132,0.795070607964268,0.08270086134959526,15,0.9997189808421605,0.9996321225854006,0.9996514620612847,0.9997155563776262,0.9997344046171301,0.9996905052967204,4.073936398481389e-05
3.912586545944214,0.20982588929985962,0.02540302276611328,0.004319967648898969,0.1,7,300,"{'gbr__learning_rate': 0.1, 'gbr__max_depth': 7, 'gbr__n_estimators': 300}",-1178875889.1079295,-1944288287.7241569,-1262418472.1911533,-924401359.9620706,-688530984.1473348,-1199702998.6265292,423287626.2056302,14,-320363.7771266413,-366953.16832742485,-372843.23364338296,-275111.02081691474,-269938.63312267925,-321041.96660740866,43618.51011976662,0.8267193593076948,0.6317681439447987,0.8267576665736425,0.8273451568231838,0.8629609724929532,0.7951102598284546,0.08285426740762926,14,0.9999443224037625,0.9999400831182981,0.9999337457872103,0.9999549996143151,0.9999564534064775,0.9999459208660127,8.697413445065132e-06
