mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_train_neg_mean_squared_error,split1_train_neg_mean_squared_error,split2_train_neg_mean_squared_error,split3_train_neg_mean_squared_error,split4_train_neg_mean_squared_error,mean_train_neg_mean_squared_error,std_train_neg_mean_squared_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2
3.004973125457764,0.5610605377692404,0.04512214660644531,0.042781667908612084,-1,25,"{'max_depth': -1, 'n_estimators': 25}",-1087848136.4181228,-1065359481.3582637,-1550424425.2230375,-719083689.7651205,-670418621.3265496,-1018626870.8182188,316467774.5678216,3,-589394962.8073134,-552794042.7088352,-544917799.9861175,-664420930.3368876,-677895323.8259251,-605884611.9330156,55532895.52581929,0.8400993490526767,0.7982298707123534,0.787234462150529,0.8656933156259123,0.8665658946300289,0.8315645784343001,0.03328383119737303,3,0.8975661510239319,0.9097386311897572,0.9031681505376625,0.8913195188129719,0.8906416922395963,0.898486828760784,0.00724267875718008
3.491044855117798,1.6778526134807004,0.05878400802612305,0.05339099162336121,-1,50,"{'max_depth': -1, 'n_estimators': 50}",-978562294.3816694,-1071955483.5824937,-1354342057.9729145,-564551046.0718902,-614887872.677449,-916859750.9372833,294808784.7758889,2,-323927242.28896004,-338897766.9340084,-330921709.42798406,-399367257.2380844,-412366414.6101634,-361096078.09984004,37089379.766746454,0.8561630593224698,0.7969806433437026,0.8141429458225198,0.8945561132354358,0.8776182364517044,0.8478921996351666,0.03704204074887878,2,0.9437030916283735,0.9446640629839238,0.9411952387094599,0.9346748067298671,0.9334769075784738,0.9395428215260196,0.0046207861672536935
1.373266839981079,0.7046629860921979,0.03845314979553223,0.026171240111698364,5,25,"{'max_depth': 5, 'n_estimators': 25}",-1077178910.5437033,-1096724735.3069406,-1602056989.3314512,-716543575.1566057,-672119505.0863532,-1032924743.0850109,334729098.6004977,4,-645530358.0768447,-623491221.3691229,-609156304.2367772,-716223146.4082223,-738710227.9249545,-666622251.6031843,51506143.21403845,0.8416675975106287,0.792289555302295,0.7801488989367699,0.8661677449251101,0.8662273659919391,0.8293002325333486,0.03650047176497831,4,0.8878101046304189,0.8981950478225592,0.8917529734716094,0.8828461406995936,0.8808310109070476,0.8882870555062456,0.0062546708341716575
1.7947887897491455,0.3858144330054494,0.02510805130004883,0.026941212363397773,5,50,"{'max_depth': 5, 'n_estimators': 50}",-962154592.9887581,-1070562080.1449598,-1326443909.0424783,-565724709.0740328,-617911554.3027612,-908559369.110598,284870697.5082099,1,-414565474.20015085,-425013476.6134795,-408943955.57342166,-483528659.59882694,-488279050.621665,-444066123.32150877,34580147.54848445,0.8585747949732883,0.797244542240423,0.8179714230869534,0.8943369026085868,0.8770164299985979,0.8490288185815699,0.03625859243651446,1,0.9279506275848625,0.9306029095864574,0.9273306918114489,0.9209083805257696,0.9212306549195882,0.9256046528856254,0.003863993012291126
